1430, 0.00, -0.05, -0.97, -1.40, -1.22, -0.12, 54.91, -40.51, -94.07, 1.0000, 0.0064, 0.0003, 0.0000, 359.92, 359.27, 359.99, 126.42
1481, 0.00, -0.06, -0.96, -1.46, -1.10, 0.00, 56.56, -40.36, -92.42, 1.0000, 0.0050, -0.0001, 0.0001, 0.03, 359.42, 359.99, 125.51
1531, 0.00, -0.04, -0.96, -1.40, -1.10, 0.00, 55.51, -41.41, -92.72, 1.0000, 0.0037, -0.0006, 0.0001, 0.15, 359.58, 359.99, 126.72
1580, 0.00, -0.05, -0.97, -1.40, -1.16, 0.06, 55.21, -39.61, -91.67, 1.0000, 0.0023, -0.0012, 0.0002, 0.27, 359.74, 359.98, 125.66
1631, -0.00, -0.05, -0.96, -1.40, -1.22, -0.12, 54.31, -40.51, -93.02, 1.0000, 0.0008, -0.0017, 0.0002, 0.40, 359.91, 359.98, 126.72
1681, 0.00, -0.05, -0.95, -1.40, -1.10, -0.18, 55.36, -40.21, -93.02, 1.0000, -0.0008, -0.0022, 0.0001, 0.51, 0.09, 359.98, 125.99
1730, 0.01, -0.04, -0.97, -1.46, -1.22, 0.12, 55.51, -39.61, -91.37, 1.0000, -0.0023, -0.0028, 0.0002, 0.65, 0.27, 359.98, 125.51
1781, 0.01, -0.04, -0.96, -1.46, -0.91, 0.12, 54.76, -40.66, -93.77, 1.0000, -0.0039, -0.0035, 0.0002, 0.79, 0.45, 359.97, 126.59
1830, 0.01, -0.05, -0.95, -1.40, -1.16, 0.06, 55.36, -39.01, -91.97, 1.0000, -0.0056, -0.0041, 0.0003, 0.95, 0.65, 359.97, 125.17
1880, 0.00, -0.05, -0.96, -1.40, -1.10, 0.00, 56.11, -39.46, -93.02, 1.0000, -0.0074, -0.0048, 0.0003, 1.09, 0.85, 359.96, 125.12
1930, -0.00, -0.05, -0.97, -1.46, -1.10, 0.18, 55.66, -39.46, -93.32, 0.9999, -0.0093, -0.0055, 0.0004, 1.26, 1.06, 359.96, 125.33
1981, 0.00, -0.06, -0.97, -1.46, -1.10, 0.06, 55.51, -40.66, -92.12, 0.9999, -0.0111, -0.0062, 0.0005, 1.41, 1.28, 359.95, 126.22
2030, 0.01, -0.06, -0.95, -1.46, -1.10, -0.18, 54.01, -40.66, -92.42, 0.9999, -0.0131, -0.0068, 0.0005, 1.57, 1.50, 359.95, 126.97
2080, 0.01, -0.05, -0.95, -1.52, -1.10, 0.00, 54.91, -38.41, -92.27, 0.9999, -0.0152, -0.0076, 0.0005, 1.75, 1.74, 359.95, 124.97
