1430, -0.00, -0.04, -0.97, -1.40, -1.28, 0.00, 52.96, -41.11, -96.32, 1.0000, 0.0064, 0.0004, 0.0000, 359.92, 359.27, 360.00, 127.82
1481, 0.01, -0.05, -0.98, -1.46, -1.10, 0.00, 52.66, -43.21, -93.47, 1.0000, 0.0051, -0.0001, -0.0000, 0.01, 359.41, 0.00, 129.37
1530, -0.01, -0.05, -0.95, -1.46, -1.10, 0.00, 53.11, -42.31, -94.67, 1.0000, 0.0038, -0.0006, -0.0000, 0.14, 359.57, 0.00, 128.54
1581, 0.00, -0.04, -0.96, -1.40, -1.22, 0.00, 53.11, -41.56, -95.72, 1.0000, 0.0024, -0.0012, 0.0000, 0.26, 359.72, 360.00, 128.04
1630, -0.00, -0.04, -0.96, -1.34, -1.22, 0.00, 52.06, -40.96, -95.12, 1.0000, 0.0010, -0.0017, 0.0000, 0.39, 359.88, 360.00, 128.19
1681, 0.00, -0.06, -0.97, -1.46, -0.98, -0.12, 52.96, -43.21, -95.87, 1.0000, -0.0004, -0.0022, 0.0001, 0.50, 0.05, 359.99, 129.21
1731, 0.00, -0.05, -0.97, -1.40, -1.04, 0.06, 52.96, -40.66, -95.27, 1.0000, -0.0020, -0.0027, 0.0001, 0.63, 0.23, 359.99, 127.51
1780, -0.00, -0.04, -0.95, -1.40, -1.10, 0.00, 52.81, -40.96, -95.72, 1.0000, -0.0036, -0.0033, 0.0002, 0.76, 0.42, 359.98, 127.80
1831, 0.01, -0.05, -0.96, -1.46, -1.22, -0.12, 51.76, -41.56, -95.12, 1.0000, -0.0053, -0.0039, 0.0001, 0.90, 0.61, 359.99, 128.76
1880, -0.00, -0.05, -0.96, -1.40, -0.98, 0.00, 53.11, -40.51, -94.67, 1.0000, -0.0070, -0.0044, 0.0002, 1.02, 0.81, 359.98, 127.33
1931, -0.01, -0.05, -0.97, -1.52, -1.10, 0.00, 53.26, -41.86, -96.92, 0.9999, -0.0089, -0.0050, 0.0002, 1.14, 1.01, 359.98, 128.16
1980, 0.00, -0.05, -0.96, -1.52, -1.04, -0.18, 53.11, -41.56, -94.37, 0.9999, -0.0107, -0.0055, 0.0002, 1.26, 1.22, 359.98, 128.04
2031, 0.01, -0.04, -0.96, -1.46, -1.10, 0.06, 52.36, -40.96, -95.42, 0.9999, -0.0126, -0.0062, 0.0002, 1.42, 1.44, 359.98, 128.03
2080, 0.00, -0.05, -0.96, -1.46, -1.04, 0.18, 53.26, -40.66, -94.82, 0.9999, -0.0145, -0.0069, 0.0003, 1.59, 1.66, 359.97, 127.36
2131, 0.01, -0.05, -0.95, -1.40, -1.04, 0.06, 52.36, -41.26, -95.42, 0.9998, -0.0166, -0.0076, 0.0004, 1.75, 1.90, 359.97, 128.24
2181, 0.00, -0.05, -0.95, -1.40, -1.16, -0.18, 52.66, -40.06, -95.57, 0.9998, -0.0189, -0.0084, 0.0004, 1.92, 2.16, 359.97, 127.26
