1431, 0.01, -0.06, -0.95, -1.22, -0.91, 0.18, 54.91, -49.36, -127.98, 1.0000, 0.0064, 0.0001, 0.0001, 359.97, 359.27, 359.98, 131.95
1480, 0.01, -0.06, -0.97, -1.46, -1.10, -0.18, 54.61, -48.91, -127.23, 1.0000, 0.0049, -0.0006, 0.0002, 0.15, 359.44, 359.98, 131.85
1530, 0.00, -0.06, -0.97, -1.40, -1.10, -0.24, 54.46, -48.31, -128.13, 1.0000, 0.0034, -0.0015, 0.0001, 0.34, 359.61, 359.98, 131.57
1581, 0.02, -0.06, -0.97, -1.34, -0.98, 0.00, 54.46, -48.31, -127.08, 1.0000, 0.0018, -0.0023, 0.0001, 0.53, 359.79, 359.98, 131.57
1630, 0.03, -0.06, -0.95, -1.34, -1.10, 0.12, 53.26, -48.31, -127.08, 1.0000, 0.0002, -0.0031, 0.0002, 0.71, 359.98, 359.98, 132.21
1680, 0.02, -0.06, -0.96, -1.40, -1.04, 0.00, 53.56, -47.86, -128.28, 1.0000, -0.0016, -0.0040, 0.0002, 0.92, 0.18, 359.98, 131.78
1731, 0.02, -0.06, -0.95, -1.46, -1.22, 0.00, 53.71, -48.31, -127.83, 1.0000, -0.0033, -0.0049, 0.0002, 1.12, 0.38, 359.98, 131.97
1780, 0.01, -0.06, -0.96, -1.34, -1.16, 0.12, 54.91, -47.86, -128.28, 1.0000, -0.0052, -0.0059, 0.0002, 1.35, 0.59, 359.98, 131.07
1830, 0.02, -0.06, -0.96, -1.34, -0.98, 0.18, 54.01, -48.76, -127.83, 1.0000, -0.0071, -0.0068, 0.0003, 1.56, 0.81, 359.97, 132.08
1881, 0.02, -0.06, -0.96, -1.34, -1.16, 0.06, 53.86, -49.96, -127.68, 0.9999, -0.0091, -0.0078, 0.0004, 1.80, 1.04, 359.96, 132.85
1930, 0.01, -0.06, -0.96, -1.46, -1.16, -0.12, 55.66, -49.36, -129.03, 0.9999, -0.0111, -0.0090, 0.0004, 2.05, 1.28, 359.97, 131.57
1981, 0.02, -0.05, -0.96, -1.34, -1.10, 0.00, 53.11, -48.91, -127.98, 0.9999, -0.0133, -0.0100, 0.0004, 2.30, 1.52, 359.97, 132.64
2030, 0.02, -0.06, -0.96, -1.46, -1.04, 0.06, 54.31, -48.91, -126.63, 0.9998, -0.0154, -0.0112, 0.0005, 2.56, 1.77, 359.97, 132.00
2081, 0.02, -0.05, -0.97, -1.28, -1.16, 0.06, 54.31, -50.71, -128.73, 0.9998, -0.0177, -0.0124, 0.0005, 2.84, 2.02, 359.97, 133.04
2130, 0.02, -0.05, -0.96, -1.34, -1.10, 0.00, 54.01, -49.51, -126.48, 0.9997, -0.0201, -0.0136, 0.0006, 3.12, 2.30, 359.97, 132.51
2180, 0.01, -0.06, -0.96, -1.34, -1.10, 0.00, 54.61, -48.16, -126.63, 0.9996, -0.0224, -0.0149, 0.0006, 3.41, 2.57, 359.97, 131.41
2230, 0.03, -0.07, -0.97, -1.22, -1.04, 0.06, 54.76, -48.76, -128.13, 0.9996, -0.0249, -0.0161, 0.0006, 3.69, 2.86, 359.97, 131.68
2280, 0.01, -0.06, -0.96, -1.34, -1.10, 0.06, 53.11, -49.36, -127.68, 0.9995, -0.0276, -0.0175, 0.0007, 4.01, 3.16, 359.98, 132.90
2330, 0.02, -0.06, -0.98, -1.34, -1.10, 0.00, 54.76, -50.86, -126.78, 0.9994, -0.0302, -0.0189, 0.0007, 4.33, 3.47, 359.98, 132.88
2381, 0.02, -0.06, -0.98, -1.28, -1.10, -0.12, 54.31, -49.36, -127.98, 0.9992, -0.0331, -0.0203, 0.0008, 4.67, 3.79, 359.99, 132.27
