1431, 0.08, -0.02, -0.97, -1.65, -1.04, 0.00, 21.76, -32.56, -82.82, 1.0000, 0.0067, -0.0010, 0.0000, 0.24, 359.23, 360.00, 146.25
1480, 0.08, -0.03, -0.96, -1.65, -1.16, 0.12, 21.91, -33.46, -81.92, 1.0000, 0.0058, -0.0032, 0.0001, 0.73, 359.34, 359.99, 146.79
1531, 0.09, -0.03, -0.96, -1.46, -1.16, 0.18, 21.01, -33.31, -82.82, 1.0000, 0.0048, -0.0055, 0.0002, 1.25, 359.45, 359.98, 147.76
1581, 0.09, -0.03, -0.96, -1.65, -1.10, 0.00, 21.76, -33.31, -83.42, 1.0000, 0.0037, -0.0078, 0.0002, 1.78, 359.58, 359.97, 146.85
1630, 0.09, -0.03, -0.96, -1.71, -1.10, 0.00, 22.66, -34.21, -83.72, 0.9999, 0.0026, -0.0102, 0.0003, 2.33, 359.70, 359.97, 146.48
1681, 0.08, -0.04, -0.95, -1.65, -1.10, 0.12, 22.96, -33.91, -82.82, 0.9999, 0.0014, -0.0126, 0.0003, 2.89, 359.83, 359.96, 145.90
1731, 0.08, -0.03, -0.95, -1.59, -0.98, 0.00, 23.26, -33.31, -82.82, 0.9999, 0.0003, -0.0152, 0.0004, 3.47, 359.97, 359.96, 145.08
1780, 0.09, -0.02, -0.96, -1.65, -0.98, 0.06, 21.91, -34.21, -82.97, 0.9998, -0.0009, -0.0177, 0.0004, 4.07, 0.11, 359.95, 147.37
1831, 0.09, -0.03, -0.97, -1.65, -1.04, 0.06, 22.51, -33.31, -82.07, 0.9998, -0.0022, -0.0205, 0.0005, 4.69, 0.25, 359.95, 145.95
1880, 0.08, -0.03, -0.96, -1.65, -1.16, 0.06, 22.66, -35.26, -82.97, 0.9997, -0.0035, -0.0233, 0.0006, 5.34, 0.40, 359.95, 147.28
1930, 0.08, -0.03, -0.96, -1.59, -1.16, 0.12, 22.36, -34.96, -81.92, 0.9996, -0.0049, -0.0262, 0.0006, 6.01, 0.56, 359.95, 147.40
1981, 0.09, -0.03, -0.96, -1.71, -0.98, 0.12, 24.16, -34.21, -83.27, 0.9996, -0.0063, -0.0293, 0.0006, 6.71, 0.72, 359.95, 144.77
2030, 0.10, -0.02, -0.95, -1.71, -1.10, 0.00, 21.61, -34.21, -82.22, 0.9994, -0.0078, -0.0324, 0.0007, 7.43, 0.89, 359.95, 147.72
2081, 0.09, -0.03, -0.96, -1.59, -1.16, 0.06, 23.41, -33.76, -85.07, 0.9993, -0.0092, -0.0357, 0.0007, 8.18, 1.06, 359.95, 145.27
2130, 0.09, -0.02, -0.96, -1.65, -1.04, 0.00, 24.61, -36.01, -82.22, 0.9992, -0.0108, -0.0391, 0.0008, 8.95, 1.23, 359.96, 145.65
2181, 0.09, -0.03, -0.95, -1.71, -1.10, 0.12, 21.31, -33.46, -81.62, 0.9990, -0.0123, -0.0425, 0.0008, 9.76, 1.41, 359.97, 147.51
