1431, 0.10, -0.01, -0.97, -1.71, -1.04, 0.18, 28.66, -30.01, -70.82, 1.0000, 0.0070, -0.0011, 0.0001, 0.26, 359.20, 359.99, 136.32
1480, 0.07, -0.01, -0.96, -1.77, -0.98, 0.24, 28.66, -30.01, -71.87, 1.0000, 0.0063, -0.0033, 0.0002, 0.75, 359.28, 359.98, 136.32
1531, 0.09, -0.01, -0.96, -1.59, -1.04, 0.24, 28.36, -30.01, -70.22, 1.0000, 0.0056, -0.0054, 0.0003, 1.24, 359.36, 359.96, 136.62
1580, 0.08, -0.01, -0.98, -1.71, -1.04, 0.24, 29.26, -29.41, -71.12, 1.0000, 0.0048, -0.0076, 0.0005, 1.74, 359.45, 359.94, 135.15
1630, 0.08, -0.02, -0.97, -1.71, -1.10, 0.24, 28.06, -30.31, -71.27, 0.9999, 0.0040, -0.0099, 0.0006, 2.26, 359.54, 359.93, 137.21
1681, 0.07, -0.01, -0.96, -1.65, -1.04, 0.06, 29.26, -30.46, -72.47, 0.9999, 0.0032, -0.0122, 0.0007, 2.79, 359.64, 359.92, 136.15
1731, 0.08, -0.02, -0.96, -1.52, -0.98, 0.00, 28.06, -29.56, -70.82, 0.9999, 0.0023, -0.0146, 0.0008, 3.34, 359.73, 359.91, 136.49
1780, 0.09, -0.02, -0.95, -1.77, -1.16, 0.00, 29.11, -29.26, -69.77, 0.9999, 0.0014, -0.0172, 0.0008, 3.95, 359.84, 359.91, 135.15
1831, 0.08, -0.01, -0.96, -1.71, -1.10, 0.18, 28.51, -30.16, -71.42, 0.9998, 0.0005, -0.0200, 0.0008, 4.58, 359.94, 359.90, 136.61
1880, 0.08, -0.02, -0.96, -1.59, -1.04, 0.18, 27.31, -29.56, -71.87, 0.9997, -0.0004, -0.0227, 0.0009, 5.21, 0.05, 359.90, 137.27
1931, 0.08, -0.01, -0.97, -1.65, -1.04, 0.06, 27.46, -30.16, -71.12, 0.9997, -0.0015, -0.0255, 0.0010, 5.84, 0.16, 359.89, 137.68
1980, 0.08, -0.02, -0.96, -1.59, -0.98, 0.06, 29.26, -30.16, -71.12, 0.9996, -0.0025, -0.0284, 0.0010, 6.52, 0.28, 359.89, 135.87
2031, 0.08, -0.02, -0.96, -1.59, -1.04, 0.12, 29.26, -30.16, -71.12, 0.9995, -0.0035, -0.0315, 0.0011, 7.22, 0.40, 359.89, 135.87
2080, 0.08, -0.01, -0.96, -1.59, -1.16, -0.12, 28.21, -30.91, -72.77, 0.9994, -0.0046, -0.0347, 0.0011, 7.95, 0.52, 359.89, 137.62
2131, 0.08, -0.01, -0.96, -1.65, -1.04, -0.30, 28.66, -30.01, -71.57, 0.9993, -0.0056, -0.0379, 0.0010, 8.70, 0.64, 359.91, 136.32
2181, 0.09, -0.01, -0.96, -1.77, -1.10, 0.06, 27.61, -29.26, -70.82, 0.9991, -0.0067, -0.0414, 0.0010, 9.48, 0.77, 359.92, 136.66
2230, 0.07, -0.01, -0.98, -1.65, -0.98, 0.30, 28.51, -29.86, -70.37, 0.9990, -0.0079, -0.0449, 0.0010, 10.30, 0.90, 359.92, 136.33
2280, 0.08, -0.01, -0.96, -1.65, -1.10, 0.43, 28.66, -30.31, -70.82, 0.9988, -0.0091, -0.0486, 0.0012, 11.15, 1.04, 359.91, 136.60
2331, 0.09, -0.01, -0.96, -1.59, -1.04, 0.30, 28.36, -29.56, -72.32, 0.9986, -0.0105, -0.0523, 0.0014, 12.00, 1.20, 359.90, 136.19
