1431, -0.02, 0.13, -0.96, -1.83, -0.91, 0.00, -24.01, -35.56, -41.26, 1.0000, 0.0092, 0.0008, 0.0001, 359.81, 358.94, 359.99, 214.02
1518, -0.03, 0.12, -0.98, -1.59, -0.91, 0.00, -25.36, -35.56, -40.21, 0.9999, 0.0112, 0.0009, 0.0001, 359.80, 358.72, 359.99, 215.49
1531, -0.03, 0.12, -0.96, -1.77, -1.10, 0.06, -24.16, -34.36, -39.31, 0.9999, 0.0133, 0.0009, 0.0001, 359.79, 358.48, 359.99, 215.11
1581, -0.02, 0.13, -0.98, -1.65, -0.98, 0.06, -25.21, -35.41, -40.66, 0.9999, 0.0155, 0.0010, 0.0002, 359.77, 358.23, 359.98, 215.45
1631, -0.02, 0.15, -0.98, -1.59, -1.04, 0.00, -25.36, -37.06, -40.21, 0.9998, 0.0177, 0.0010, 0.0002, 359.78, 357.98, 359.98, 214.38
1680, -0.01, 0.12, -0.94, -1.65, -1.04, 0.00, -23.26, -35.56, -39.91, 0.9998, 0.0201, 0.0010, 0.0002, 359.78, 357.69, 359.97, 213.19
1730, -0.02, 0.13, -0.95, -1.71, -0.91, 0.06, -24.16, -35.41, -41.11, 0.9997, 0.0225, 0.0010, 0.0003, 359.78, 357.42, 359.97, 214.30
1781, -0.01, 0.11, -0.95, -1.77, -1.10, 0.18, -25.06, -35.26, -41.56, 0.9997, 0.0251, 0.0010, 0.0003, 359.76, 357.12, 359.97, 215.40
1831, -0.02, 0.12, -0.95, -1.71, -0.91, 0.12, -27.01, -36.46, -41.41, 0.9996, 0.0276, 0.0010, 0.0003, 359.77, 356.84, 359.97, 216.53
1880, -0.02, 0.13, -0.97, -1.52, -1.04, 0.06, -26.71, -36.16, -41.41, 0.9995, 0.0304, 0.0011, 0.0004, 359.74, 356.52, 359.96, 216.45
1930, -0.02, 0.13, -0.99, -1.77, -1.16, 0.00, -23.26, -35.26, -41.56, 0.9994, 0.0333, 0.0012, 0.0004, 359.72, 356.19, 359.96, 213.41
1981, -0.04, 0.13, -0.98, -1.34, -0.91, 0.18, -24.31, -35.56, -41.26, 0.9993, 0.0362, 0.0012, 0.0004, 359.73, 355.85, 359.95, 214.35
2030, 0.00, 0.10, -0.98, -1.71, -0.79, 0.18, -24.46, -35.41, -41.41, 0.9992, 0.0393, 0.0013, 0.0005, 359.70, 355.50, 359.95, 214.63
2080, -0.02, 0.12, -0.97, -1.77, -0.85, 0.00, -26.86, -36.01, -40.96, 0.9991, 0.0423, 0.0013, 0.0005, 359.70, 355.15, 359.95, 216.72
2131, -0.04, 0.14, -0.94, -1.65, -1.10, -0.24, -25.06, -36.31, -42.31, 0.9990, 0.0457, 0.0014, 0.0005, 359.67, 354.76, 359.95, 214.61
2181, -0.03, 0.11, -0.99, -2.20, 0.06, -0.12, -24.91, -35.11, -41.71, 0.9988, 0.0491, 0.0017, 0.0005, 359.60, 354.37, 359.95, 215.35
2231, -0.00, 0.11, -0.96, -1.59, -1.77, 0.18, -26.11, -35.26, -40.51, 0.9986, 0.0525, 0.0018, 0.0005, 359.58, 353.98, 359.95, 216.52
2280, -0.01, 0.12, -0.95, -0.85, -0.91, -0.12, -24.01, -35.26, -42.61, 0.9984, 0.0561, 0.0020, 0.0005, 359.54, 353.57, 359.95, 214.25
2330, -0.02, 0.13, -0.97, -1.77, -0.79, -0.30, -24.91, -35.11, -42.16, 0.9982, 0.0600, 0.0020, 0.0006, 359.52, 353.12, 359.95, 215.35
2381, -0.02, 0.13, -0.93, -0.98, -0.91, 0.24, -24.91, -35.41, -40.36, 0.9980, 0.0636, 0.0020, 0.0005, 359.54, 352.70, 359.95, 215.12
2431, -0.02, 0.12, -0.96, -1.04, -0.55, 0.24, -22.66, -34.66, -40.36, 0.9977, 0.0680, 0.0022, 0.0006, 359.49, 352.21, 359.95, 213.17
2481, -0.02, 0.12, -0.96, -1.46, -0.67, 0.00, -24.46, -36.16, -40.06, 0.9974, 0.0720, 0.0023, 0.0006, 359.47, 351.74, 359.96, 214.07
2531, -0.00, 0.11, -0.93, -2.74, -0.73, 0.00, -23.56, -36.01, -40.51, 0.9971, 0.0762, 0.0024, 0.0005, 359.45, 351.26, 359.96, 213.19
2580, -0.02, 0.12, -0.96, 0.06, -0.55, 0.18, -24.01, -35.56, -42.31, 0.9967, 0.0810, 0.0025, 0.0006, 359.42, 350.71, 359.96, 214.02
2631, -0.03, 0.14, -0.97, -3.41, -1.16, -0.18, -25.06, -37.81, -40.96, 0.9963, 0.0858, 0.0027, 0.0006, 359.38, 350.16, 359.96, 213.53
2681, -0.03, 0.15, -0.94, -1.28, -0.73, 0.18, -25.06, -34.96, -42.01, 0.9959, 0.0900, 0.0026, 0.0005, 359.40, 349.67, 359.97, 215.63
2730, -0.01, 0.12, -0.91, 0.18, -0.55, 0.37, -24.16, -33.61, -40.36, 0.9954, 0.0959, 0.0028, 0.0006, 359.35, 349.00, 359.96, 215.71
2780, -0.01, 0.12, -0.96, -3.41, -1.65, -0.24, -25.36, -36.01, -40.96, 0.9949, 0.1006, 0.0027, 0.0006, 359.36, 348.46, 359.97, 215.15
2830, -0.02, 0.13, -0.99, -1.04, -0.67, 0.12, -25.21, -34.36, -40.06, 0.9944, 0.1058, 0.0027, 0.0006, 359.36, 347.85, 359.97, 216.26
2880, -0.03, 0.12, -0.97, -1.10, -0.67, 0.06, -25.21, -33.61, -41.71, 0.9937, 0.1118, 0.0029, 0.0006, 359.31, 347.16, 359.97, 216.87
2930, -0.02, 0.14, -0.94, -2.99, -1.16, -0.24, -24.16, -34.66, -39.31, 0.9931, 0.1170, 0.0030, 0.0005, 359.31, 346.56, 359.98, 214.88
2981, -0.02, 0.13, -0.95, 0.43, -0.61, 0.30, -23.71, -35.11, -41.11, 0.9924, 0.1232, 0.0031, 0.0005, 359.27, 345.85, 359.98, 214.03
3031, -0.02, 0.14, -0.96, -3.17, -1.52, -0.18, -24.91, -35.11, -41.11, 0.9916, 0.1294, 0.0032, 0.0005, 359.25, 345.13, 359.99, 215.35
3080, -0.02, 0.12, -0.95, -0.30, -0.79, 0.24, -25.06, -35.56, -41.26, 0.9908, 0.1355, 0.0033, 0.0004, 359.24, 344.43, 0.00, 215.17
3130, -0.03, 0.13, -0.97, -2.01, -1.28, 0.06, -24.46, -33.91, -41.11, 0.9898, 0.1424, 0.0034, 0.0004, 359.20, 343.63, 0.01, 215.80
3181, -0.02, 0.13, -0.95, -1.65, -1.10, 0.18, -24.01, -34.51, -42.01, 0.9889, 0.1486, 0.0035, 0.0003, 359.20, 342.90, 0.03, 214.82
