1431, 0.02, 0.03, -0.97, -1.46, -1.16, 0.00, 56.41, -47.11, -105.93, 1.0000, 0.0079, 0.0001, 0.0001, 359.98, 359.09, 359.99, 129.87
1481, 0.03, 0.03, -0.97, -1.40, -1.22, -0.12, 55.66, -47.11, -104.88, 1.0000, 0.0082, -0.0007, 0.0001, 0.16, 359.06, 359.99, 130.24
1530, 0.02, 0.03, -0.96, -1.40, -1.16, -0.18, 56.86, -46.66, -105.93, 1.0000, 0.0086, -0.0015, -0.0000, 0.34, 359.01, 360.00, 129.37
1581, 0.02, 0.04, -0.96, -1.52, -1.10, -0.12, 56.86, -46.66, -106.23, 1.0000, 0.0088, -0.0024, -0.0001, 0.54, 358.99, 0.00, 129.37
1631, 0.02, 0.03, -0.95, -1.34, -1.16, 0.00, 57.76, -46.51, -106.83, 1.0000, 0.0092, -0.0031, -0.0001, 0.72, 358.95, 0.01, 128.84
1680, 0.02, 0.04, -0.98, -1.40, -1.16, 0.24, 55.36, -46.06, -106.23, 0.9999, 0.0096, -0.0041, -0.0000, 0.94, 358.90, 360.00, 129.76
1731, 0.01, 0.03, -0.97, -1.40, -1.16, 0.43, 54.91, -48.16, -105.93, 0.9999, 0.0100, -0.0050, 0.0001, 1.15, 358.85, 359.98, 131.25
1781, 0.02, 0.04, -0.96, -1.40, -1.10, 0.18, 56.41, -48.91, -106.23, 0.9999, 0.0105, -0.0060, 0.0002, 1.37, 358.80, 359.97, 130.93
1835, 0.02, 0.03, -0.97, -1.40, -1.16, 0.00, 55.51, -48.01, -107.88, 0.9999, 0.0109, -0.0070, 0.0003, 1.61, 358.75, 359.96, 130.86
1881, 0.02, 0.02, -0.97, -1.52, -1.16, -0.18, 54.61, -46.06, -107.28, 0.9999, 0.0113, -0.0081, 0.0002, 1.86, 358.71, 359.96, 130.14
1931, 0.03, 0.03, -0.96, -1.46, -1.10, -0.30, 56.41, -47.86, -107.28, 0.9999, 0.0116, -0.0093, 0.0001, 2.12, 358.67, 359.97, 130.31
1980, 0.01, 0.04, -0.96, -1.52, -1.10, -0.37, 56.11, -48.91, -105.93, 0.9999, 0.0120, -0.0105, 0.0000, 2.40, 358.62, 359.98, 131.08
2031, 0.02, 0.04, -0.97, -1.59, -1.16, -0.24, 56.26, -47.26, -108.18, 0.9999, 0.0125, -0.0116, -0.0001, 2.67, 358.57, 360.00, 130.03
2081, 0.02, 0.04, -0.95, -1.52, -1.04, 0.00, 57.01, -47.71, -107.13, 0.9998, 0.0130, -0.0128, -0.0001, 2.93, 358.50, 359.99, 129.92
2130, 0.02, 0.03, -0.97, -1.46, -1.04, 0.18, 57.01, -49.06, -107.13, 0.9998, 0.0136, -0.0140, -0.0001, 3.22, 358.45, 359.99, 130.71
2181, 0.02, 0.03, -0.97, -1.40, -0.98, 0.12, 56.86, -48.61, -107.28, 0.9998, 0.0141, -0.0153, -0.0000, 3.51, 358.38, 359.98, 130.53
2230, 0.02, 0.03, -0.96, -1.34, -1.16, 0.18, 56.86, -48.16, -108.33, 0.9998, 0.0148, -0.0167, 0.0001, 3.83, 358.31, 359.97, 130.26
2280, 0.02, 0.04, -0.96, -1.40, -1.10, 0.24, 55.21, -47.26, -106.83, 0.9997, 0.0154, -0.0181, 0.0002, 4.15, 358.24, 359.95, 130.56
2331, 0.04, 0.04, -0.97, -1.40, -1.04, 0.18, 55.66, -46.36, -106.98, 0.9997, 0.0160, -0.0197, 0.0003, 4.50, 358.16, 359.93, 129.79
2380, 0.02, 0.03, -0.97, -1.40, -1.10, 0.06, 58.06, -46.96, -107.43, 0.9996, 0.0167, -0.0213, 0.0003, 4.88, 358.09, 359.93, 128.97
2430, 0.02, 0.04, -0.96, -1.40, -1.16, 0.12, 56.26, -47.26, -107.88, 0.9996, 0.0173, -0.0229, 0.0003, 5.24, 358.01, 359.92, 130.03
2481, 0.02, 0.03, -0.96, -1.46, -1.10, -0.12, 56.41, -46.36, -108.33, 0.9995, 0.0180, -0.0245, 0.0003, 5.61, 357.93, 359.92, 129.41
2530, 0.02, 0.03, -0.97, -1.40, -1.04, 0.00, 57.76, -47.26, -107.13, 0.9995, 0.0187, -0.0262, 0.0002, 6.00, 357.86, 359.92, 129.29
2581, 0.02, 0.04, -0.97, -1.40, -1.10, 0.24, 55.66, -47.41, -106.23, 0.9994, 0.0194, -0.0280, 0.0002, 6.41, 357.78, 359.91, 130.42
2630, 0.01, 0.04, -0.96, -1.59, -1.16, 0.18, 55.81, -48.31, -107.13, 0.9994, 0.0201, -0.0298, 0.0003, 6.82, 357.69, 359.90, 130.88
2680, 0.02, 0.03, -0.96, -1.52, -1.10, 0.00, 57.01, -46.96, -106.83, 0.9993, 0.0209, -0.0316, 0.0003, 7.25, 357.60, 359.89, 129.48
2731, 0.02, 0.03, -0.96, -1.34, -1.16, 0.06, 56.26, -47.71, -108.48, 0.9992, 0.0217, -0.0336, 0.0002, 7.69, 357.51, 359.89, 130.30
2780, 0.02, 0.03, -0.98, -1.46, -1.04, 0.00, 56.11, -47.11, -106.98, 0.9991, 0.0225, -0.0356, 0.0002, 8.16, 357.42, 359.88, 130.02
2830, 0.01, 0.04, -0.98, -1.40, -1.16, 0.06, 55.36, -46.36, -107.73, 0.9990, 0.0234, -0.0377, 0.0002, 8.65, 357.32, 359.87, 129.94
2880, 0.02, 0.03, -0.95, -1.34, -1.04, 0.00, 58.36, -47.71, -107.43, 0.9989, 0.0243, -0.0399, 0.0002, 9.13, 357.21, 359.87, 129.27
2930, 0.01, 0.03, -0.98, -1.40, -1.10, 0.06, 56.11, -48.61, -106.98, 0.9988, 0.0252, -0.0421, 0.0002, 9.64, 357.10, 359.86, 130.90
2981, 0.01, 0.04, -0.97, -1.40, -1.04, 0.18, 56.86, -47.41, -107.28, 0.9987, 0.0262, -0.0445, 0.0002, 10.19, 356.99, 359.84, 129.82
3030, 0.03, 0.03, -0.97, -1.46, -1.10, 0.00, 55.81, -47.26, -107.88, 0.9985, 0.0272, -0.0469, 0.0002, 10.74, 356.87, 359.83, 130.26
3080, 0.02, 0.03, -0.98, -1.40, -1.04, 0.00, 57.46, -48.16, -106.23, 0.9984, 0.0283, -0.0494, 0.0002, 11.31, 356.74, 359.82, 129.97
3131, 0.03, 0.04, -0.96, -1.52, -1.04, -0.12, 55.66, -47.11, -108.33, 0.9982, 0.0293, -0.0520, 0.0001, 11.92, 356.62, 359.81, 130.24
3180, 0.02, 0.02, -0.96, -1.40, -1.22, -0.12, 55.21, -47.26, -106.83, 0.9980, 0.0305, -0.0548, 0.0001, 12.57, 356.49, 359.80, 130.56
3230, 0.03, 0.02, -0.97, -1.46, -1.10, -0.43, 57.01, -48.31, -107.43, 0.9978, 0.0315, -0.0577, -0.0001, 13.23, 356.37, 359.80, 130.28
3280, 0.02, 0.03, -0.96, -1.40, -1.10, -0.43, 56.11, -47.86, -106.68, 0.9976, 0.0325, -0.0607, -0.0003, 13.92, 356.25, 359.81, 130.46
3330, 0.02, 0.05, -0.95, -1.34, -0.91, -0.37, 56.41, -47.11, -106.98, 0.9974, 0.0337, -0.0637, -0.0005, 14.60, 356.11, 359.81, 129.87
3380, 0.03, 0.03, -0.97, -1.52, -1.40, 0.30, 56.86, -47.41, -107.28, 0.9971, 0.0351, -0.0669, -0.0006, 15.34, 355.95, 359.80, 129.82
3430, 0.02, 0.03, -0.96, -1.52, -1.28, 0.37, 56.41, -47.11, -105.93, 0.9969, 0.0364, -0.0701, -0.0006, 16.06, 355.80, 359.78, 129.87
3480, 0.02, 0.03, -0.97, -1.46, -1.22, 0.12, 55.81, -46.96, -106.38, 0.9966, 0.0379, -0.0733, -0.0006, 16.82, 355.63, 359.75, 130.08
3530, 0.03, 0.02, -0.96, -1.46, -1.04, 0.43, 55.66, -46.66, -109.38, 0.9963, 0.0393, -0.0768, -0.0005, 17.60, 355.46, 359.71, 129.97
3580, 0.03, 0.03, -0.97, -1.40, -1.04, 0.49, 56.86, -47.86, -107.73, 0.9959, 0.0407, -0.0805, -0.0004, 18.45, 355.30, 359.67, 130.09
3630, 0.02, 0.03, -0.96, -1.46, -1.04, 0.30, 56.56, -48.31, -106.38, 0.9956, 0.0422, -0.0842, -0.0003, 19.31, 355.12, 359.62, 130.50
