1431, 0.02, 0.00, -0.97, -1.28, -0.85, -0.24, 27.16, 11.40, -75.92, 1.0000, 0.0074, 0.0002, -0.0000, 359.94, 359.15, 0.00, 67.22
1481, 0.02, -0.00, -0.96, -1.46, -1.04, -0.12, 26.41, 11.40, -75.92, 1.0000, 0.0071, -0.0004, -0.0001, 0.09, 359.18, 0.01, 66.64
1531, 0.03, 0.02, -0.98, -1.59, -1.34, -0.12, 27.16, 9.90, -75.92, 1.0000, 0.0068, -0.0012, -0.0001, 0.28, 359.22, 0.01, 69.97
1581, 0.02, 0.01, -0.95, -1.65, -1.10, 0.12, 27.46, 9.60, -76.67, 1.0000, 0.0066, -0.0022, -0.0000, 0.50, 359.24, 0.00, 70.72
1630, 0.01, 0.03, -0.95, -1.46, -0.91, 0.00, 25.66, 9.90, -76.67, 1.0000, 0.0066, -0.0030, 0.0000, 0.69, 359.24, 359.99, 68.90
1681, 0.03, 0.04, -0.98, -1.40, -0.85, 0.00, 27.16, 9.90, -76.37, 1.0000, 0.0068, -0.0038, 0.0001, 0.88, 359.22, 359.99, 69.97
1730, 0.03, 0.02, -0.96, -1.34, -1.04, 0.37, 26.11, 9.75, -77.12, 1.0000, 0.0070, -0.0048, 0.0002, 1.10, 359.20, 359.97, 69.52
1781, 0.03, 0.01, -0.97, -1.34, -0.91, 0.30, 25.51, 10.50, -76.07, 1.0000, 0.0071, -0.0058, 0.0004, 1.34, 359.19, 359.95, 67.62
1835, 0.03, 0.02, -0.97, -1.28, -0.98, -0.18, 27.31, 9.00, -76.82, 1.0000, 0.0069, -0.0069, 0.0004, 1.59, 359.20, 359.95, 71.75
1880, 0.03, 0.00, -0.97, -1.46, -1.10, -0.12, 26.41, 11.70, -74.57, 0.9999, 0.0069, -0.0081, 0.0004, 1.86, 359.21, 359.95, 66.10
1931, 0.01, 0.02, -0.96, -1.52, -1.16, 0.06, 25.81, 10.80, -77.57, 0.9999, 0.0067, -0.0093, 0.0004, 2.13, 359.23, 359.95, 67.29
1980, 0.02, 0.02, -0.96, -1.59, -1.22, 0.00, 26.86, 9.75, -76.52, 0.9999, 0.0066, -0.0105, 0.0004, 2.40, 359.24, 359.95, 70.04
2031, 0.02, 0.02, -0.96, -1.46, -1.10, -0.30, 27.16, 10.65, -76.37, 0.9999, 0.0066, -0.0117, 0.0003, 2.67, 359.24, 359.96, 68.58
2080, 0.02, 0.03, -0.96, -1.28, -1.04, 0.12, 26.71, 10.65, -76.67, 0.9999, 0.0068, -0.0129, 0.0003, 2.94, 359.22, 359.95, 68.25
2130, 0.02, 0.01, -0.96, -1.34, -1.10, 0.06, 26.86, 9.00, -75.77, 0.9999, 0.0068, -0.0141, 0.0004, 3.22, 359.22, 359.95, 71.47
