1430, 0.19, -0.01, -0.94, -1.52, -1.10, 0.00, 11.55, -42.76, -106.98, 1.0000, 0.0070, -0.0028, 0.0000, 0.65, 359.20, 359.99, 164.88
1481, 0.19, -0.01, -0.94, -1.52, -1.16, 0.12, 10.80, -43.51, -106.68, 1.0000, 0.0063, -0.0070, 0.0001, 1.60, 359.28, 359.98, 166.06
1531, 0.19, -0.02, -0.95, -1.40, -1.16, 0.24, 12.45, -43.21, -107.13, 0.9999, 0.0056, -0.0112, 0.0002, 2.57, 359.36, 359.97, 163.92
1580, 0.18, -0.02, -0.95, -1.40, -1.16, 0.00, 10.35, -43.66, -106.08, 0.9999, 0.0049, -0.0156, 0.0002, 3.57, 359.44, 359.96, 166.66
1631, 0.19, -0.02, -0.95, -1.46, -1.16, 0.06, 11.25, -43.51, -106.98, 0.9998, 0.0042, -0.0202, 0.0003, 4.62, 359.52, 359.96, 165.50
1681, 0.17, -0.02, -0.94, -1.40, -1.28, 0.06, 9.90, -43.66, -107.43, 0.9997, 0.0034, -0.0249, 0.0003, 5.71, 359.61, 359.95, 167.22
1730, 0.19, -0.02, -0.94, -1.52, -1.16, 0.06, 10.65, -43.96, -107.88, 0.9996, 0.0026, -0.0298, 0.0004, 6.83, 359.70, 359.95, 166.38
1780, 0.18, -0.01, -0.95, -1.40, -1.10, 0.00, 11.10, -41.86, -107.13, 0.9994, 0.0018, -0.0349, 0.0004, 8.00, 359.79, 359.95, 165.15
1830, 0.17, -0.01, -0.93, -1.28, -1.10, 0.06, 11.40, -43.66, -107.13, 0.9992, 0.0010, -0.0401, 0.0004, 9.20, 359.89, 359.94, 165.36
1881, 0.18, -0.02, -0.95, -1.46, -1.16, 0.00, 11.25, -43.06, -106.23, 0.9990, 0.0001, -0.0456, 0.0005, 10.45, 359.98, 359.95, 165.35
1930, 0.19, -0.02, -0.94, -1.34, -1.22, 0.00, 12.00, -43.06, -106.68, 0.9987, -0.0007, -0.0513, 0.0005, 11.75, 0.08, 359.95, 164.42
