1431, 0.00, 0.02, -0.95, -1.40, -1.10, -0.18, 36.16, -10.80, -103.68, 1.0000, 0.0076, 0.0003, 0.0001, 359.94, 359.13, 359.99, 106.63
1480, -0.01, 0.03, -0.97, -1.34, -1.10, -0.61, 35.86, -11.25, -103.98, 1.0000, 0.0078, -0.0003, -0.0001, 0.08, 359.11, 0.01, 107.42
1531, 0.00, 0.04, -0.94, -1.22, -1.10, 0.30, 35.26, -12.15, -103.08, 1.0000, 0.0082, -0.0007, -0.0001, 0.17, 359.06, 0.01, 109.02
1580, 0.02, 0.04, -0.96, -1.34, -1.04, 1.34, 35.26, -10.95, -104.58, 1.0000, 0.0087, -0.0013, 0.0003, 0.29, 359.01, 359.96, 107.26
1631, 0.01, 0.02, -0.97, -1.46, -1.34, 1.10, 35.71, -10.35, -102.78, 1.0000, 0.0088, -0.0020, 0.0009, 0.46, 358.99, 359.89, 106.17
1681, 0.01, 0.01, -0.98, -1.71, -1.28, 0.24, 36.76, -12.15, -102.48, 1.0000, 0.0087, -0.0026, 0.0013, 0.59, 359.00, 359.85, 108.29
1730, 0.03, 0.02, -0.96, -1.52, -0.98, -0.18, 35.11, -12.30, -103.98, 1.0000, 0.0086, -0.0029, 0.0012, 0.66, 359.01, 359.86, 109.31
1780, 0.01, 0.01, -0.95, -1.52, -1.04, 1.04, 35.71, -10.65, -103.83, 1.0000, 0.0089, -0.0034, 0.0014, 0.78, 358.98, 359.83, 106.61
1838, 0.03, 0.01, -0.97, -1.22, -1.52, 1.52, 35.41, -12.30, -102.93, 0.9999, 0.0090, -0.0042, 0.0021, 0.95, 358.97, 359.76, 109.16
1880, 0.01, 0.01, -0.97, -1.46, -1.22, 0.24, 36.31, -13.20, -103.53, 0.9999, 0.0089, -0.0048, 0.0025, 1.11, 358.98, 359.71, 109.98
